index;Provincia;Municipio;Direccion;Estacion;FECHA-HORA;CO;NO2;O3;PART;SO2;SH2
23; SEVILLA; SEVILLA; PASEO DE EUROPA, S/N;  BERMEJALES;15/03/21-12:20;405;15;70; ;3;
24; SEVILLA; SEVILLA; PASEO DE EUROPA, S/N;  BERMEJALES;15/03/21-12:30;271;16;77; ;4;
25; SEVILLA; SEVILLA; PASEO DE EUROPA, S/N;  BERMEJALES;15/03/21-12:40;328;13;80; ;4;
26; SEVILLA; SEVILLA; PASEO DE EUROPA, S/N;  BERMEJALES;15/03/21-12:50;431;14;79; ;3;
27; SEVILLA; SEVILLA; PASEO DE EUROPA, S/N;  BERMEJALES;15/03/21-13:00;512;18;79; ;3;
28; SEVILLA; SEVILLA; PASEO DE EUROPA, S/N;  BERMEJALES;15/03/21-13:10;459;14;83; ;4;
29; SEVILLA; SEVILLA; PASEO DE EUROPA, S/N;  BERMEJALES;15/03/21-13:20;386;12;89; ;3;
30; SEVILLA; SEVILLA; PASEO DE EUROPA, S/N;  BERMEJALES;15/03/21-13:30;486;12;89; ;3;
31; SEVILLA; SEVILLA; PASEO DE EUROPA, S/N;  BERMEJALES;15/03/21-13:40;395;10;91; ;3;
32; SEVILLA; SEVILLA; PASEO DE EUROPA, S/N;  BERMEJALES;15/03/21-13:50;473;11;94; ;3;
33; SEVILLA; SEVILLA; PASEO DE EUROPA, S/N;  BERMEJALES;15/03/21-14:00;514;11;94; ;4;
34; SEVILLA; SEVILLA; PASEO DE EUROPA, S/N;  BERMEJALES;15/03/21-14:10;467;11;94; ;4;
35; SEVILLA; SEVILLA; PASEO DE EUROPA, S/N;  BERMEJALES;15/03/21-14:20;471;14;94; ;4;
36; SEVILLA; SEVILLA; PASEO DE EUROPA, S/N;  BERMEJALES;15/03/21-14:30;513;13;94; ;4;
37; SEVILLA; SEVILLA; PASEO DE EUROPA, S/N;  BERMEJALES;15/03/21-14:40;538;11;95; ;3;
38; SEVILLA; SEVILLA; PASEO DE EUROPA, S/N;  BERMEJALES;15/03/21-14:50;520;14;98; ;4;
39; SEVILLA; SEVILLA; PASEO DE EUROPA, S/N;  BERMEJALES;15/03/21-15:00;514;10;99; ;4;
40; SEVILLA; SEVILLA; PASEO DE EUROPA, S/N;  BERMEJALES;15/03/21-15:10;471;9;101; ;4;
41; SEVILLA; SEVILLA; PASEO DE EUROPA, S/N;  BERMEJALES;15/03/21-15:20;525;14;97; ;4;
42; SEVILLA; SEVILLA; PASEO DE EUROPA, S/N;  BERMEJALES;15/03/21-15:30;479;8;101; ;4;
43; SEVILLA; SEVILLA; PASEO DE EUROPA, S/N;  BERMEJALES;15/03/21-15:40;488;9;102; ;4;
44; SEVILLA; SEVILLA; PASEO DE EUROPA, S/N;  BERMEJALES;15/03/21-15:50;473;12;98; ;4;
45; SEVILLA; SEVILLA; PASEO DE EUROPA, S/N;  BERMEJALES;15/03/21-16:00;465;11;100; ;4;
46; SEVILLA; SEVILLA; PASEO DE EUROPA, S/N;  BERMEJALES;15/03/21-16:10;467;11;101; ;4;
47; SEVILLA; SEVILLA; PASEO DE EUROPA, S/N;  BERMEJALES;15/03/21-16:20;461;12;101; ;4;
48; SEVILLA; SEVILLA; PASEO DE EUROPA, S/N;  BERMEJALES;15/03/21-16:30;418;15;100; ;4;
49; SEVILLA; SEVILLA; PASEO DE EUROPA, S/N;  BERMEJALES;15/03/21-16:40;442;11;102; ;4;
50; SEVILLA; SEVILLA; PASEO DE EUROPA, S/N;  BERMEJALES;15/03/21-16:50;399;12;101; ;3;
51; SEVILLA; SEVILLA; PASEO DE EUROPA, S/N;  BERMEJALES;15/03/21-17:00;440;13;98; ;4;
52; SEVILLA; SEVILLA; PASEO DE EUROPA, S/N;  BERMEJALES;15/03/21-17:10;467;18;98; ;4;
53; SEVILLA; SEVILLA; PASEO DE EUROPA, S/N;  BERMEJALES;15/03/21-17:20;463;14;98; ;4;
54; SEVILLA; SEVILLA; PASEO DE EUROPA, S/N;  BERMEJALES;15/03/21-17:30;467;16;99; ;4;
55; SEVILLA; SEVILLA; PASEO DE EUROPA, S/N;  BERMEJALES;15/03/21-17:40;463;16; ; ;5;
56; SEVILLA; SEVILLA; PASEO DE EUROPA, S/N;  BERMEJALES;15/03/21-17:50;467;15;100; ;4;
0; SEVILLA; ALCALA DE GUADAIRA; C/JOSÉ GARCÍA ALCALAREÑO;  ALCALA DE GUADAIRA;15/03/21-00:10;345;5;65;11;6;
1; SEVILLA; ALCALA DE GUADAIRA; C/JOSÉ GARCÍA ALCALAREÑO;  ALCALA DE GUADAIRA;15/03/21-00:20;358;6;60;11;6;
2; SEVILLA; ALCALA DE GUADAIRA; C/JOSÉ GARCÍA ALCALAREÑO;  ALCALA DE GUADAIRA;15/03/21-00:30;388;6;60;11;5;
3; SEVILLA; ALCALA DE GUADAIRA; C/JOSÉ GARCÍA ALCALAREÑO;  ALCALA DE GUADAIRA;15/03/21-00:40;345;5;58;11;5;
4; SEVILLA; ALCALA DE GUADAIRA; C/JOSÉ GARCÍA ALCALAREÑO;  ALCALA DE GUADAIRA;15/03/21-00:50;338;6;60;40;6;
5; SEVILLA; ALCALA DE GUADAIRA; C/JOSÉ GARCÍA ALCALAREÑO;  ALCALA DE GUADAIRA;15/03/21-01:00;346;5;62;42;6;
6; SEVILLA; ALCALA DE GUADAIRA; C/JOSÉ GARCÍA ALCALAREÑO;  ALCALA DE GUADAIRA;15/03/21-01:10;348;5;62;42;6;
7; SEVILLA; ALCALA DE GUADAIRA; C/JOSÉ GARCÍA ALCALAREÑO;  ALCALA DE GUADAIRA;15/03/21-01:20;350;6;62;42;6;
8; SEVILLA; ALCALA DE GUADAIRA; C/JOSÉ GARCÍA ALCALAREÑO;  ALCALA DE GUADAIRA;15/03/21-01:30;352;6;62;42;6;
9; SEVILLA; ALCALA DE GUADAIRA; C/JOSÉ GARCÍA ALCALAREÑO;  ALCALA DE GUADAIRA;15/03/21-01:40;351;5;64;42;6;
10; SEVILLA; ALCALA DE GUADAIRA; C/JOSÉ GARCÍA ALCALAREÑO;  ALCALA DE GUADAIRA;15/03/21-01:50;343;5;65;11;6;
11; SEVILLA; ALCALA DE GUADAIRA; C/JOSÉ GARCÍA ALCALAREÑO;  ALCALA DE GUADAIRA;15/03/21-02:00;449;6;65;10;6;
12; SEVILLA; ALCALA DE GUADAIRA; C/JOSÉ GARCÍA ALCALAREÑO;  ALCALA DE GUADAIRA;15/03/21-02:10;341;6;66;10;6;
13; SEVILLA; ALCALA DE GUADAIRA; C/JOSÉ GARCÍA ALCALAREÑO;  ALCALA DE GUADAIRA;15/03/21-02:20;335;6;70;10;6;
14; SEVILLA; ALCALA DE GUADAIRA; C/JOSÉ GARCÍA ALCALAREÑO;  ALCALA DE GUADAIRA;15/03/21-02:30;350;6;72;10;6;
15; SEVILLA; ALCALA DE GUADAIRA; C/JOSÉ GARCÍA ALCALAREÑO;  ALCALA DE GUADAIRA;15/03/21-02:40;337;5;71;10;6;
16; SEVILLA; ALCALA DE GUADAIRA; C/JOSÉ GARCÍA ALCALAREÑO;  ALCALA DE GUADAIRA;15/03/21-02:50;325;6;71;10;6;
17; SEVILLA; ALCALA DE GUADAIRA; C/JOSÉ GARCÍA ALCALAREÑO;  ALCALA DE GUADAIRA;15/03/21-03:00;324;6;70;10;6;
18; SEVILLA; ALCALA DE GUADAIRA; C/JOSÉ GARCÍA ALCALAREÑO;  ALCALA DE GUADAIRA;15/03/21-03:10;341;6;70;10;6;
19; SEVILLA; ALCALA DE GUADAIRA; C/JOSÉ GARCÍA ALCALAREÑO;  ALCALA DE GUADAIRA;15/03/21-03:20;325;5;72;10;6;
20; SEVILLA; ALCALA DE GUADAIRA; C/JOSÉ GARCÍA ALCALAREÑO;  ALCALA DE GUADAIRA;15/03/21-03:30;326;5;72;10;6;
21; SEVILLA; ALCALA DE GUADAIRA; C/JOSÉ GARCÍA ALCALAREÑO;  ALCALA DE GUADAIRA;15/03/21-03:40;333;6;72;10;6;
22; SEVILLA; ALCALA DE GUADAIRA; C/JOSÉ GARCÍA ALCALAREÑO;  ALCALA DE GUADAIRA;15/03/21-03:50;343;6;72;10;6;
23; SEVILLA; ALCALA DE GUADAIRA; C/JOSÉ GARCÍA ALCALAREÑO;  ALCALA DE GUADAIRA;15/03/21-04:00;433;6;72;10;6;
24; SEVILLA; ALCALA DE GUADAIRA; C/JOSÉ GARCÍA ALCALAREÑO;  ALCALA DE GUADAIRA;15/03/21-04:10;339;5;75;10;6;
25; SEVILLA; ALCALA DE GUADAIRA; C/JOSÉ GARCÍA ALCALAREÑO;  ALCALA DE GUADAIRA;15/03/21-04:20;355;4;75;10;6;
26; SEVILLA; ALCALA DE GUADAIRA; C/JOSÉ GARCÍA ALCALAREÑO;  ALCALA DE GUADAIRA;15/03/21-04:30;346;5;74;10;6;
27; SEVILLA; ALCALA DE GUADAIRA; C/JOSÉ GARCÍA ALCALAREÑO;  ALCALA DE GUADAIRA;15/03/21-04:40;340;5;73;10;6;
28; SEVILLA; ALCALA DE GUADAIRA; C/JOSÉ GARCÍA ALCALAREÑO;  ALCALA DE GUADAIRA;15/03/21-04:50;368;4;74;9;6;
29; SEVILLA; ALCALA DE GUADAIRA; C/JOSÉ GARCÍA ALCALAREÑO;  ALCALA DE GUADAIRA;15/03/21-05:00;341;4;72;9;6;
30; SEVILLA; ALCALA DE GUADAIRA; C/JOSÉ GARCÍA ALCALAREÑO;  ALCALA DE GUADAIRA;15/03/21-05:10;337;5;71;9;6;
31; SEVILLA; ALCALA DE GUADAIRA; C/JOSÉ GARCÍA ALCALAREÑO;  ALCALA DE GUADAIRA;15/03/21-05:20;330;4;70;9;6;
32; SEVILLA; ALCALA DE GUADAIRA; C/JOSÉ GARCÍA ALCALAREÑO;  ALCALA DE GUADAIRA;15/03/21-05:30;326;5;68;9;6;
33; SEVILLA; ALCALA DE GUADAIRA; C/JOSÉ GARCÍA ALCALAREÑO;  ALCALA DE GUADAIRA;15/03/21-05:40;392;6;68;9;6;
34; SEVILLA; ALCALA DE GUADAIRA; C/JOSÉ GARCÍA ALCALAREÑO;  ALCALA DE GUADAIRA;15/03/21-05:50;345;9;66;10;6;
35; SEVILLA; ALCALA DE GUADAIRA; C/JOSÉ GARCÍA ALCALAREÑO;  ALCALA DE GUADAIRA;15/03/21-06:00;338;9;68;10;6;
36; SEVILLA; ALCALA DE GUADAIRA; C/JOSÉ GARCÍA ALCALAREÑO;  ALCALA DE GUADAIRA;15/03/21-06:10;349;9;69;10;6;
37; SEVILLA; ALCALA DE GUADAIRA; C/JOSÉ GARCÍA ALCALAREÑO;  ALCALA DE GUADAIRA;15/03/21-06:20;375;9;68;10;6;
38; SEVILLA; ALCALA DE GUADAIRA; C/JOSÉ GARCÍA ALCALAREÑO;  ALCALA DE GUADAIRA;15/03/21-06:30;369;10;66;10;6;
39; SEVILLA; ALCALA DE GUADAIRA; C/JOSÉ GARCÍA ALCALAREÑO;  ALCALA DE GUADAIRA;15/03/21-06:40;395;15;58;10;6;
40; SEVILLA; ALCALA DE GUADAIRA; C/JOSÉ GARCÍA ALCALAREÑO;  ALCALA DE GUADAIRA;15/03/21-06:50;348;17;55;11;6;
41; SEVILLA; ALCALA DE GUADAIRA; C/JOSÉ GARCÍA ALCALAREÑO;  ALCALA DE GUADAIRA;15/03/21-07:00;344;18;55;11;6;
42; SEVILLA; ALCALA DE GUADAIRA; C/JOSÉ GARCÍA ALCALAREÑO;  ALCALA DE GUADAIRA;15/03/21-07:10;415;18;54;11;6;
43; SEVILLA; ALCALA DE GUADAIRA; C/JOSÉ GARCÍA ALCALAREÑO;  ALCALA DE GUADAIRA;15/03/21-07:20;427;20;53;11;6;
44; SEVILLA; ALCALA DE GUADAIRA; C/JOSÉ GARCÍA ALCALAREÑO;  ALCALA DE GUADAIRA;15/03/21-07:30;349;22;51;11;6;
45; SEVILLA; ALCALA DE GUADAIRA; C/JOSÉ GARCÍA ALCALAREÑO;  ALCALA DE GUADAIRA;15/03/21-07:40;394;23;50;11;6;
46; SEVILLA; ALCALA DE GUADAIRA; C/JOSÉ GARCÍA ALCALAREÑO;  ALCALA DE GUADAIRA;15/03/21-07:50;366;27;45;23;6;
47; SEVILLA; ALCALA DE GUADAIRA; C/JOSÉ GARCÍA ALCALAREÑO;  ALCALA DE GUADAIRA;15/03/21-08:00;363;30;43;24;6;
48; SEVILLA; ALCALA DE GUADAIRA; C/JOSÉ GARCÍA ALCALAREÑO;  ALCALA DE GUADAIRA;15/03/21-08:10;348;30;44;24;6;
49; SEVILLA; ALCALA DE GUADAIRA; C/JOSÉ GARCÍA ALCALAREÑO;  ALCALA DE GUADAIRA;15/03/21-08:20;351;26;48;24;6;
50; SEVILLA; ALCALA DE GUADAIRA; C/JOSÉ GARCÍA ALCALAREÑO;  ALCALA DE GUADAIRA;15/03/21-08:30;362;24;48;24;6;
51; SEVILLA; ALCALA DE GUADAIRA; C/JOSÉ GARCÍA ALCALAREÑO;  ALCALA DE GUADAIRA;15/03/21-08:40;374;26;50;24;6;
52; SEVILLA; ALCALA DE GUADAIRA; C/JOSÉ GARCÍA ALCALAREÑO;  ALCALA DE GUADAIRA;15/03/21-08:50;390;24;55;1;6;
53; SEVILLA; ALCALA DE GUADAIRA; C/JOSÉ GARCÍA ALCALAREÑO;  ALCALA DE GUADAIRA;15/03/21-09:00;411;19;59;0;6;
54; SEVILLA; ALCALA DE GUADAIRA; C/JOSÉ GARCÍA ALCALAREÑO;  ALCALA DE GUADAIRA;15/03/21-09:10;367;19;59;0;6;
55; SEVILLA; ALCALA DE GUADAIRA; C/JOSÉ GARCÍA ALCALAREÑO;  ALCALA DE GUADAIRA;15/03/21-09:20;403;19;63;0;6;
56; SEVILLA; ALCALA DE GUADAIRA; C/JOSÉ GARCÍA ALCALAREÑO;  ALCALA DE GUADAIRA;15/03/21-09:30;382;18;66;0;6;
57; SEVILLA; ALCALA DE GUADAIRA; C/JOSÉ GARCÍA ALCALAREÑO;  ALCALA DE GUADAIRA;15/03/21-09:40;350;12;75;0;6;
58; SEVILLA; ALCALA DE GUADAIRA; C/JOSÉ GARCÍA ALCALAREÑO;  ALCALA DE GUADAIRA;15/03/21-09:50;348;10;75;53;6;
59; SEVILLA; ALCALA DE GUADAIRA; C/JOSÉ GARCÍA ALCALAREÑO;  ALCALA DE GUADAIRA;15/03/21-10:00;343;11;73;56;6;
60; SEVILLA; ALCALA DE GUADAIRA; C/JOSÉ GARCÍA ALCALAREÑO;  ALCALA DE GUADAIRA;15/03/21-10:10;344;8;75;56;6;
61; SEVILLA; ALCALA DE GUADAIRA; C/JOSÉ GARCÍA ALCALAREÑO;  ALCALA DE GUADAIRA;15/03/21-10:20;343;8;76;56;6;
62; SEVILLA; ALCALA DE GUADAIRA; C/JOSÉ GARCÍA ALCALAREÑO;  ALCALA DE GUADAIRA;15/03/21-10:30;359;9;75;56;6;
63; SEVILLA; ALCALA DE GUADAIRA; C/JOSÉ GARCÍA ALCALAREÑO;  ALCALA DE GUADAIRA;15/03/21-10:40;409;10;74;56;6;
64; SEVILLA; ALCALA DE GUADAIRA; C/JOSÉ GARCÍA ALCALAREÑO;  ALCALA DE GUADAIRA;15/03/21-10:50;369;9;77;18;6;
65; SEVILLA; ALCALA DE GUADAIRA; C/JOSÉ GARCÍA ALCALAREÑO;  ALCALA DE GUADAIRA;15/03/21-11:00;343;8;77;16;6;
66; SEVILLA; ALCALA DE GUADAIRA; C/JOSÉ GARCÍA ALCALAREÑO;  ALCALA DE GUADAIRA;15/03/21-11:10;359;8;77;17;6;
67; SEVILLA; ALCALA DE GUADAIRA; C/JOSÉ GARCÍA ALCALAREÑO;  ALCALA DE GUADAIRA;15/03/21-11:20;359;11;74;16;5;
68; SEVILLA; ALCALA DE GUADAIRA; C/JOSÉ GARCÍA ALCALAREÑO;  ALCALA DE GUADAIRA;15/03/21-11:30;348;9;75;16;6;
69; SEVILLA; ALCALA DE GUADAIRA; C/JOSÉ GARCÍA ALCALAREÑO;  ALCALA DE GUADAIRA;15/03/21-11:40;330;8;74;16;6;
70; SEVILLA; ALCALA DE GUADAIRA; C/JOSÉ GARCÍA ALCALAREÑO;  ALCALA DE GUADAIRA;15/03/21-11:50;372;8;76;13;6;
71; SEVILLA; ALCALA DE GUADAIRA; C/JOSÉ GARCÍA ALCALAREÑO;  ALCALA DE GUADAIRA;15/03/21-12:00;369;8;80;13;6;
72; SEVILLA; ALCALA DE GUADAIRA; C/JOSÉ GARCÍA ALCALAREÑO;  ALCALA DE GUADAIRA;15/03/21-12:10;320;7;82;13;6;
73; SEVILLA; ALCALA DE GUADAIRA; C/JOSÉ GARCÍA ALCALAREÑO;  ALCALA DE GUADAIRA;15/03/21-12:20;345;7;83;13;6;
74; SEVILLA; ALCALA DE GUADAIRA; C/JOSÉ GARCÍA ALCALAREÑO;  ALCALA DE GUADAIRA;15/03/21-12:30;321;6;87;13;6;
75; SEVILLA; ALCALA DE GUADAIRA; C/JOSÉ GARCÍA ALCALAREÑO;  ALCALA DE GUADAIRA;15/03/21-12:40;354;7;91;13;6;
76; SEVILLA; ALCALA DE GUADAIRA; C/JOSÉ GARCÍA ALCALAREÑO;  ALCALA DE GUADAIRA;15/03/21-12:50;339;6;95;21;6;
77; SEVILLA; ALCALA DE GUADAIRA; C/JOSÉ GARCÍA ALCALAREÑO;  ALCALA DE GUADAIRA;15/03/21-13:00;306;5;95;22;6;
78; SEVILLA; ALCALA DE GUADAIRA; C/JOSÉ GARCÍA ALCALAREÑO;  ALCALA DE GUADAIRA;15/03/21-13:10;343;7;94;22;6;
79; SEVILLA; ALCALA DE GUADAIRA; C/JOSÉ GARCÍA ALCALAREÑO;  ALCALA DE GUADAIRA;15/03/21-13:20;320;7;96;22;6;
80; SEVILLA; ALCALA DE GUADAIRA; C/JOSÉ GARCÍA ALCALAREÑO;  ALCALA DE GUADAIRA;15/03/21-13:30;325;5;99;22;6;
81; SEVILLA; ALCALA DE GUADAIRA; C/JOSÉ GARCÍA ALCALAREÑO;  ALCALA DE GUADAIRA;15/03/21-13:40;337;5;99;22;6;
82; SEVILLA; ALCALA DE GUADAIRA; C/JOSÉ GARCÍA ALCALAREÑO;  ALCALA DE GUADAIRA;15/03/21-13:50;324;6;100;19;6;
83; SEVILLA; ALCALA DE GUADAIRA; C/JOSÉ GARCÍA ALCALAREÑO;  ALCALA DE GUADAIRA;15/03/21-14:00;323;6;100;19;6;
84; SEVILLA; ALCALA DE GUADAIRA; C/JOSÉ GARCÍA ALCALAREÑO;  ALCALA DE GUADAIRA;15/03/21-14:10;321;7;100;19;6;
85; SEVILLA; ALCALA DE GUADAIRA; C/JOSÉ GARCÍA ALCALAREÑO;  ALCALA DE GUADAIRA;15/03/21-14:20;399;8;102;19;6;
86; SEVILLA; ALCALA DE GUADAIRA; C/JOSÉ GARCÍA ALCALAREÑO;  ALCALA DE GUADAIRA;15/03/21-14:30;324;6;104;19;5;
87; SEVILLA; ALCALA DE GUADAIRA; C/JOSÉ GARCÍA ALCALAREÑO;  ALCALA DE GUADAIRA;15/03/21-14:40;321;5;106;19;6;
88; SEVILLA; ALCALA DE GUADAIRA; C/JOSÉ GARCÍA ALCALAREÑO;  ALCALA DE GUADAIRA;15/03/21-14:50;302;6;105;13;6;
89; SEVILLA; ALCALA DE GUADAIRA; C/JOSÉ GARCÍA ALCALAREÑO;  ALCALA DE GUADAIRA;15/03/21-15:00;367;6;106;13;6;
90; SEVILLA; ALCALA DE GUADAIRA; C/JOSÉ GARCÍA ALCALAREÑO;  ALCALA DE GUADAIRA;15/03/21-15:10;333;6;106;13;6;
91; SEVILLA; ALCALA DE GUADAIRA; C/JOSÉ GARCÍA ALCALAREÑO;  ALCALA DE GUADAIRA;15/03/21-15:20;325;7;106;13;6;
92; SEVILLA; ALCALA DE GUADAIRA; C/JOSÉ GARCÍA ALCALAREÑO;  ALCALA DE GUADAIRA;15/03/21-15:30;300;6;108;13;6;
93; SEVILLA; ALCALA DE GUADAIRA; C/JOSÉ GARCÍA ALCALAREÑO;  ALCALA DE GUADAIRA;15/03/21-15:40;335;7;107;13;6;
94; SEVILLA; ALCALA DE GUADAIRA; C/JOSÉ GARCÍA ALCALAREÑO;  ALCALA DE GUADAIRA;15/03/21-15:50;320;6;107;18;6;
95; SEVILLA; ALCALA DE GUADAIRA; C/JOSÉ GARCÍA ALCALAREÑO;  ALCALA DE GUADAIRA;15/03/21-16:00;305;7;105;19;6;
96; SEVILLA; ALCALA DE GUADAIRA; C/JOSÉ GARCÍA ALCALAREÑO;  ALCALA DE GUADAIRA;15/03/21-16:10;341;9;105;19;6;
97; SEVILLA; ALCALA DE GUADAIRA; C/JOSÉ GARCÍA ALCALAREÑO;  ALCALA DE GUADAIRA;15/03/21-16:20;312;5;108;19;6;
98; SEVILLA; ALCALA DE GUADAIRA; C/JOSÉ GARCÍA ALCALAREÑO;  ALCALA DE GUADAIRA;15/03/21-16:30;324;6;106;19;6;
99; SEVILLA; ALCALA DE GUADAIRA; C/JOSÉ GARCÍA ALCALAREÑO;  ALCALA DE GUADAIRA;15/03/21-16:40;412;5;109;19;6;
100; SEVILLA; ALCALA DE GUADAIRA; C/JOSÉ GARCÍA ALCALAREÑO;  ALCALA DE GUADAIRA;15/03/21-16:50;310;7;109;6;6;
101; SEVILLA; ALCALA DE GUADAIRA; C/JOSÉ GARCÍA ALCALAREÑO;  ALCALA DE GUADAIRA;15/03/21-17:00;327;7;111;5;6;
102; SEVILLA; ALCALA DE GUADAIRA; C/JOSÉ GARCÍA ALCALAREÑO;  ALCALA DE GUADAIRA;15/03/21-17:10;347;8;109;5;6;
103; SEVILLA; ALCALA DE GUADAIRA; C/JOSÉ GARCÍA ALCALAREÑO;  ALCALA DE GUADAIRA;15/03/21-17:20;325;6;113;5;6;
104; SEVILLA; ALCALA DE GUADAIRA; C/JOSÉ GARCÍA ALCALAREÑO;  ALCALA DE GUADAIRA;15/03/21-17:30;344;7;110;5;6;
105; SEVILLA; ALCALA DE GUADAIRA; C/JOSÉ GARCÍA ALCALAREÑO;  ALCALA DE GUADAIRA;15/03/21-17:40;362;10;106;5;6;
106; SEVILLA; ALCALA DE GUADAIRA; C/JOSÉ GARCÍA ALCALAREÑO;  ALCALA DE GUADAIRA;15/03/21-17:50;310;10;108;0;6;
107; SEVILLA; ALCALA DE GUADAIRA; C/JOSÉ GARCÍA ALCALAREÑO;  ALCALA DE GUADAIRA;15/03/21-18:00;376;10;109;0;6;
108; SEVILLA; ALCALA DE GUADAIRA; C/JOSÉ GARCÍA ALCALAREÑO;  ALCALA DE GUADAIRA;15/03/21-18:10;358;11;106;0;6;
109; SEVILLA; ALCALA DE GUADAIRA; C/JOSÉ GARCÍA ALCALAREÑO;  ALCALA DE GUADAIRA;15/03/21-18:20;326;13;103;0;6;
110; SEVILLA; ALCALA DE GUADAIRA; C/JOSÉ GARCÍA ALCALAREÑO;  ALCALA DE GUADAIRA;15/03/21-18:30;357;20;99;0;6;
111; SEVILLA; ALCALA DE GUADAIRA; C/JOSÉ GARCÍA ALCALAREÑO;  ALCALA DE GUADAIRA;15/03/21-18:40;317;18;98;0;5;
112; SEVILLA; ALCALA DE GUADAIRA; C/JOSÉ GARCÍA ALCALAREÑO;  ALCALA DE GUADAIRA;15/03/21-18:50;409;20;93;46;5;
113; SEVILLA; ALCALA DE GUADAIRA; C/JOSÉ GARCÍA ALCALAREÑO;  ALCALA DE GUADAIRA;15/03/21-19:00;378;24;85;49;5;
114; SEVILLA; ALCALA DE GUADAIRA; C/JOSÉ GARCÍA ALCALAREÑO;  ALCALA DE GUADAIRA;15/03/21-19:10;341;26;87;49;6;
115; SEVILLA; ALCALA DE GUADAIRA; C/JOSÉ GARCÍA ALCALAREÑO;  ALCALA DE GUADAIRA;15/03/21-19:20;359;18;94;48;5;
116; SEVILLA; ALCALA DE GUADAIRA; C/JOSÉ GARCÍA ALCALAREÑO;  ALCALA DE GUADAIRA;15/03/21-19:30;329;18;91;48;6;
117; SEVILLA; ALCALA DE GUADAIRA; C/JOSÉ GARCÍA ALCALAREÑO;  ALCALA DE GUADAIRA;15/03/21-19:40;391;19;89;49;5;
118; SEVILLA; ALCALA DE GUADAIRA; C/JOSÉ GARCÍA ALCALAREÑO;  ALCALA DE GUADAIRA;15/03/21-19:50;381;25;74;18;6;
119; SEVILLA; ALCALA DE GUADAIRA; C/JOSÉ GARCÍA ALCALAREÑO;  ALCALA DE GUADAIRA;15/03/21-20:00;359;41;62;16;6;
120; SEVILLA; ALCALA DE GUADAIRA; C/JOSÉ GARCÍA ALCALAREÑO;  ALCALA DE GUADAIRA;15/03/21-20:10;420;39;63;16;6;
121; SEVILLA; ALCALA DE GUADAIRA; C/JOSÉ GARCÍA ALCALAREÑO;  ALCALA DE GUADAIRA;15/03/21-20:20;386;37;64;16;6;
122; SEVILLA; ALCALA DE GUADAIRA; C/JOSÉ GARCÍA ALCALAREÑO;  ALCALA DE GUADAIRA;15/03/21-20:30;372;31;67;16;5;
123; SEVILLA; ALCALA DE GUADAIRA; C/JOSÉ GARCÍA ALCALAREÑO;  ALCALA DE GUADAIRA;15/03/21-20:40;380;37;61;16;5;
124; SEVILLA; ALCALA DE GUADAIRA; C/JOSÉ GARCÍA ALCALAREÑO;  ALCALA DE GUADAIRA;15/03/21-20:50;352;31;73;6;5;
125; SEVILLA; ALCALA DE GUADAIRA; C/JOSÉ GARCÍA ALCALAREÑO;  ALCALA DE GUADAIRA;15/03/21-21:00;363;33;65;6;6;
126; SEVILLA; ALCALA DE GUADAIRA; C/JOSÉ GARCÍA ALCALAREÑO;  ALCALA DE GUADAIRA;15/03/21-21:10;381;46;51;6;6;
127; SEVILLA; ALCALA DE GUADAIRA; C/JOSÉ GARCÍA ALCALAREÑO;  ALCALA DE GUADAIRA;15/03/21-21:20;356;45;61;6;6;
128; SEVILLA; ALCALA DE GUADAIRA; C/JOSÉ GARCÍA ALCALAREÑO;  ALCALA DE GUADAIRA;15/03/21-21:30;347;34;71;6;6;
129; SEVILLA; ALCALA DE GUADAIRA; C/JOSÉ GARCÍA ALCALAREÑO;  ALCALA DE GUADAIRA;15/03/21-21:40;377;31;71;6;5;
130; SEVILLA; ALCALA DE GUADAIRA; C/JOSÉ GARCÍA ALCALAREÑO;  ALCALA DE GUADAIRA;15/03/21-21:50;395;28;71;23;6;
131; SEVILLA; ALCALA DE GUADAIRA; C/JOSÉ GARCÍA ALCALAREÑO;  ALCALA DE GUADAIRA;15/03/21-22:00;368;12;78;24;6;
132; SEVILLA; ALCALA DE GUADAIRA; C/JOSÉ GARCÍA ALCALAREÑO;  ALCALA DE GUADAIRA;15/03/21-22:10;396;13;80;24;6;
133; SEVILLA; ALCALA DE GUADAIRA; C/JOSÉ GARCÍA ALCALAREÑO;  ALCALA DE GUADAIRA;15/03/21-22:20;371;13;78;24;5;
134; SEVILLA; ALCALA DE GUADAIRA; C/JOSÉ GARCÍA ALCALAREÑO;  ALCALA DE GUADAIRA;15/03/21-22:30;341;15;74;24;6;
135; SEVILLA; ALCALA DE GUADAIRA; C/JOSÉ GARCÍA ALCALAREÑO;  ALCALA DE GUADAIRA;15/03/21-22:40;352;11;77;24;6;
136; SEVILLA; ALCALA DE GUADAIRA; C/JOSÉ GARCÍA ALCALAREÑO;  ALCALA DE GUADAIRA;15/03/21-22:50;371;10;76;32;6;
137; SEVILLA; ALCALA DE GUADAIRA; C/JOSÉ GARCÍA ALCALAREÑO;  ALCALA DE GUADAIRA;15/03/21-23:00;386;14;65;32;6;
138; SEVILLA; ALCALA DE GUADAIRA; C/JOSÉ GARCÍA ALCALAREÑO;  ALCALA DE GUADAIRA;15/03/21-23:10;365;15;64;32;6;
